distance,angle,goal,body_part_Head,body_part_Left Foot,body_part_Right Foot,shot_type_Open Play,shot_type_Free Kick,shot_type_Penalty,body_part_Other,shot_type_Corner,shot_type_Kick Off
11.900420160649796,0.0595138703692486,1,0,0,1,0,0,1,0,0,0
13.661991070118583,0.0554800361106061,1,0,0,1,1,0,0,0,0,0
21.795871168641085,0.0668156365337411,0,0,1,0,1,0,0,0,0,0
6.053924347066128,0.0577810900474343,1,1,0,0,1,0,0,0,0,0
27.82121492674251,0.0625977322164556,0,0,0,1,1,0,0,0,0,0
19.412367192076296,0.0652538981616342,0,0,1,0,1,0,0,0,0,0
21.429419030855684,0.0517419237362593,0,0,0,1,1,0,0,0,0,0
19.506409203131163,0.0565732420946603,0,0,0,1,1,0,0,0,0,0
29.031879029783795,0.0716955339415315,0,0,1,0,1,0,0,0,0,0
22.562136423663425,0.0543166673498003,0,0,0,1,1,0,0,0,0,0
23.36942446873692,0.0637709642871056,0,0,0,1,1,0,0,0,0,0
16.524527224704492,0.0618803972924775,0,0,0,1,1,0,0,0,0,0
21.65386801474508,0.0593482454810123,0,0,0,1,1,0,0,0,0,0
10.94440496326776,0.0601299198036327,0,1,0,0,1,0,0,0,0,0
12.0,0.0595915442744847,0,0,0,1,0,0,1,0,0,0
12.41933975700802,0.0607149399170105,0,1,0,0,1,0,0,0,0,0
15.109268678529745,0.0557204689174168,0,0,0,1,1,0,0,0,0,0
13.500370365289983,0.0578941220681798,0,0,0,1,1,0,0,0,0,0
13.100381673829196,0.0600180258290086,0,1,0,0,1,0,0,0,0,0
18.874321179846444,0.0627975201943563,0,0,1,0,1,0,0,0,0,0
13.4350288425444,0.0594285134087094,0,0,0,1,1,0,0,0,0,0
29.845770219580533,0.0721071636367857,0,0,0,1,1,0,0,0,0,0
14.013208055259868,0.0536130937503479,0,0,0,1,1,0,0,0,0,0
21.36773268271578,0.0656789798405053,0,0,0,1,1,0,0,0,0,0
9.99849988748312,0.0540333296665509,0,1,0,0,1,0,0,0,0,0
22.440365415919587,0.0668921123086877,0,0,0,1,1,0,0,0,0,0
16.051479682571323,0.0550309208564532,0,0,0,1,1,0,0,0,0,0
19.709134937891104,0.0652971012733272,0,0,0,1,1,0,0,0,0,0
18.201648277010523,0.0607567937992519,0,0,0,1,1,0,0,0,0,0
13.219682295728592,0.0608802170544006,0,1,0,0,1,0,0,0,0,0
22.2081066279861,0.0643839266188241,0,0,0,1,1,0,0,0,0,0
12.66570171763096,0.0612657861763165,0,0,0,1,1,0,0,0,0,0
